sample_id,rel_path,cwe,sanitizer,true_label,condition,variant,hint,run_id,model,prediction,cwe_type,confidence,error
S0284,raw_sard_php/Injection/CWE_98/safe/CWE_98__object-indexArray__CAST-cast_float_sort_of__include_file_id-sprintf_%d_simple_quote.php,CWE_98,CAST-cast_float_sort_of,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,88,
S0285,raw_sard_php/Injection/CWE_98/safe/CWE_98__object-indexArray__func_preg_replace2__require_file_name-interpretation_simple_quote.php,CWE_98,func_preg_replace2,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,78,
S0286,raw_sard_php/Injection/CWE_98/safe/CWE_98__popen__func_floatval__require_file_id-concatenation_simple_quote.php,CWE_98,func_floatval,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,92,
S0287,raw_sard_php/Injection/CWE_98/safe/CWE_98__popen__func_htmlentities__require_file_name-concatenation_simple_quote.php,CWE_98,func_htmlentities,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,85,
S0288,raw_sard_php/Injection/CWE_98/safe/CWE_98__proc_open__func_FILTER-VALIDATION-number_float_filter__include_file_id-interpretation_simple_quote.php,CWE_98,func_FILTER-VALIDATION-number_float_filter,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,82,
S0289,raw_sard_php/Injection/CWE_98/safe/CWE_98__shell_exec__func_preg_match-letters_numbers__require_file_name-interpretation_simple_quote.php,CWE_98,func_preg_match-letters_numbers,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,78,
S0290,raw_sard_php/Injection/CWE_98/safe/CWE_98__shell_exec__func_preg_match-only_letters__require_file_name-sprintf_%s_simple_quote.php,CWE_98,func_preg_match-only_letters,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,75,
S0291,raw_sard_php/Injection/CWE_98/safe/CWE_98__shell_exec__ternary_white_list__require_file_name-concatenation_simple_quote.php,CWE_98,ternary_white_list,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,95,
S0292,raw_sard_php/Injection/CWE_98/safe/CWE_98__system__CAST-cast_int_sort_of2__require_file_id-interpretation_simple_quote.php,CWE_98,CAST-cast_int_sort_of2,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,78,
S0293,raw_sard_php/Injection/CWE_98/safe/CWE_98__system__CAST-func_settype_int__include_file_id-concatenation_simple_quote.php,CWE_98,CAST-func_settype_int,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,95,
S0294,raw_sard_php/Injection/CWE_98/safe/CWE_98__system__func_FILTER-VALIDATION-number_int_filter__require_file_id-concatenation_simple_quote.php,CWE_98,func_FILTER-VALIDATION-number_int_filter,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,90,
S0295,raw_sard_php/Injection/CWE_98/safe/CWE_98__system__func_mysql_real_escape_string__require_file_id-sprintf_%d_simple_quote.php,CWE_98,func_mysql_real_escape_string,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,85,
S0296,raw_sard_php/Injection/CWE_98/safe/CWE_98__system__func_preg_replace__include_file_name-concatenation_simple_quote.php,CWE_98,func_preg_replace,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,82,
S0297,raw_sard_php/Injection/CWE_98/safe/CWE_98__system__whitelist_using_array__include_file_id-concatenation_simple_quote.php,CWE_98,whitelist_using_array,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,90,
S0298,raw_sard_php/Injection/CWE_98/safe/CWE_98__unserialize__func_mysql_real_escape_string__require_file_id-sprintf_%d_simple_quote.php,CWE_98,func_mysql_real_escape_string,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-502,95,
S0299,raw_sard_php/Injection/CWE_98/safe/CWE_98__unserialize__func_preg_match-only_numbers__require_file_id-concatenation_simple_quote.php,CWE_98,func_preg_match-only_numbers,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-502,95,
S0300,raw_sard_php/Injection/CWE_98/safe/CWE_98__unserialize__ternary_white_list__include_file_name-sprintf_%s_simple_quote.php,CWE_98,ternary_white_list,Safe,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-502,95,
S0301,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__GET__func_FILTER-VALIDATION-email_filter__include_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-VALIDATION-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,85,
S0302,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__GET__func_preg_match-no_filtering__include_file_name-concatenation_simple_quote.php,CWE_98,func_preg_match-no_filtering,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,90,
S0303,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__POST__func_FILTER-CLEANING-email_filter__include_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-CLEANING-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,85,
S0304,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__POST__func_FILTER-CLEANING-email_filter__include_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,90,
S0305,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__POST__func_FILTER-CLEANING-full_special_chars_filter__include_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-full_special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,92,
S0306,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__POST__func_FILTER-CLEANING-special_chars_filter__require_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-CLEANING-special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,92,
S0307,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__POST__func_FILTER-CLEANING-special_chars_filter__require_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-CLEANING-special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,87,
S0308,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__POST__func_FILTER-VALIDATION-email_filter__include_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-VALIDATION-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,80,
S0309,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__POST__func_preg_match-no_filtering__include_file_name-concatenation_simple_quote.php,CWE_98,func_preg_match-no_filtering,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0310,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__POST__func_preg_match-no_filtering__require_file_name-interpretation_simple_quote.php,CWE_98,func_preg_match-no_filtering,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0311,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__SESSION__func_FILTER-CLEANING-special_chars_filter__include_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-CLEANING-special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,90,
S0312,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__SESSION__func_preg_match-no_filtering__require_file_name-interpretation_simple_quote.php,CWE_98,func_preg_match-no_filtering,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0313,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__SESSION__no_sanitizing__include_file_id-interpretation_simple_quote.php,CWE_98,no_sanitizing,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0314,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__SESSION__no_sanitizing__require_file_id-concatenation_simple_quote.php,CWE_98,no_sanitizing,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0315,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__SESSION__no_sanitizing__require_file_name-interpretation_simple_quote.php,CWE_98,no_sanitizing,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0316,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__array-GET__func_FILTER-CLEANING-email_filter__include_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-CLEANING-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,86,
S0317,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__array-GET__func_FILTER-VALIDATION-email_filter__require_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-VALIDATION-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,78,
S0318,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__array-GET__func_preg_match-no_filtering__include_file_name-concatenation_simple_quote.php,CWE_98,func_preg_match-no_filtering,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0319,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__array-GET__func_preg_match-no_filtering__require_file_name-sprintf_%s_simple_quote.php,CWE_98,func_preg_match-no_filtering,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0320,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__backticks__func_FILTER-CLEANING-email_filter__include_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,85,
S0321,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__exec__func_FILTER-CLEANING-full_special_chars_filter__require_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-CLEANING-full_special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,88,
S0322,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__exec__no_sanitizing__require_file_name-interpretation_simple_quote.php,CWE_98,no_sanitizing,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0323,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__fopen__func_FILTER-CLEANING-email_filter__require_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-CLEANING-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,88,
S0324,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__fopen__func_FILTER-CLEANING-special_chars_filter__include_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-CLEANING-special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,90,
S0325,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__fopen__func_FILTER-CLEANING-special_chars_filter__require_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,88,
S0326,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__fopen__func_preg_match-no_filtering__require_file_name-interpretation_simple_quote.php,CWE_98,func_preg_match-no_filtering,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0327,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__fopen__no_sanitizing__include_file_name-sprintf_%s_simple_quote.php,CWE_98,no_sanitizing,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0328,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-Array__func_FILTER-CLEANING-email_filter__require_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-CLEANING-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,85,
S0329,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-Array__func_FILTER-CLEANING-email_filter__require_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0330,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-Array__func_FILTER-CLEANING-full_special_chars_filter__include_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-full_special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,85,
S0331,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-Array__func_FILTER-CLEANING-special_chars_filter__include_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,90,
S0332,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-Array__func_FILTER-VALIDATION-email_filter__include_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-VALIDATION-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,85,
S0333,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-classicGet__func_FILTER-VALIDATION-email_filter__include_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-VALIDATION-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,86,
S0334,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-classicGet__func_FILTER-VALIDATION-email_filter__include_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-VALIDATION-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,86,
S0335,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-classicGet__func_FILTER-VALIDATION-email_filter__require_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-VALIDATION-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,78,
S0336,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-classicGet__no_sanitizing__require_file_id-interpretation_simple_quote.php,CWE_98,no_sanitizing,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0337,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-directGet__func_FILTER-CLEANING-full_special_chars_filter__require_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-CLEANING-full_special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,92,
S0338,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-directGet__func_FILTER-CLEANING-special_chars_filter__include_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-CLEANING-special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,88,
S0339,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-directGet__func_FILTER-VALIDATION-email_filter__include_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-VALIDATION-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,82,
S0340,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-directGet__func_preg_match-no_filtering__include_file_name-concatenation_simple_quote.php,CWE_98,func_preg_match-no_filtering,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,90,
S0341,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-directGet__no_sanitizing__include_file_name-concatenation_simple_quote.php,CWE_98,no_sanitizing,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0342,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-indexArray__func_FILTER-CLEANING-email_filter__include_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,85,
S0343,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-indexArray__func_FILTER-VALIDATION-email_filter__include_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-VALIDATION-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Safe,None,88,
S0344,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-indexArray__func_preg_match-no_filtering__include_file_name-concatenation_simple_quote.php,CWE_98,func_preg_match-no_filtering,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,90,
S0345,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-indexArray__no_sanitizing__include_file_id-concatenation_simple_quote.php,CWE_98,no_sanitizing,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0346,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__object-indexArray__no_sanitizing__include_file_id-interpretation_simple_quote.php,CWE_98,no_sanitizing,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0347,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__popen__func_FILTER-CLEANING-email_filter__require_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,85,
S0348,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__popen__func_FILTER-CLEANING-full_special_chars_filter__require_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-full_special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0349,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__popen__func_FILTER-CLEANING-special_chars_filter__include_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-CLEANING-special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,92,
S0350,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__popen__func_FILTER-VALIDATION-email_filter__include_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-VALIDATION-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,85,
S0351,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__proc_open__func_FILTER-CLEANING-email_filter__include_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-CLEANING-email_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,86,
S0352,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__proc_open__func_FILTER-CLEANING-full_special_chars_filter__require_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-CLEANING-full_special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,95,
S0353,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__proc_open__func_FILTER-CLEANING-special_chars_filter__require_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-CLEANING-special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,90,
S0354,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__proc_open__no_sanitizing__include_file_id-sprintf_%d_simple_quote.php,CWE_98,no_sanitizing,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,85,
S0355,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__shell_exec__func_FILTER-CLEANING-full_special_chars_filter__include_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-CLEANING-full_special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,92,
S0356,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__shell_exec__func_FILTER-CLEANING-full_special_chars_filter__require_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-CLEANING-full_special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,88,
S0357,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__shell_exec__func_FILTER-CLEANING-special_chars_filter__include_file_name-sprintf_%s_simple_quote.php,CWE_98,func_FILTER-CLEANING-special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,90,
S0358,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__system__func_FILTER-CLEANING-full_special_chars_filter__include_file_name-interpretation_simple_quote.php,CWE_98,func_FILTER-CLEANING-full_special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,85,
S0359,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__unserialize__func_FILTER-CLEANING-full_special_chars_filter__include_file_name-concatenation_simple_quote.php,CWE_98,func_FILTER-CLEANING-full_special_chars_filter,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-502,95,
S0360,raw_sard_php/Injection/CWE_98/unsafe/CWE_98__unserialize__func_preg_match-no_filtering__include_file_name-sprintf_%s_simple_quote.php,CWE_98,func_preg_match-no_filtering,Vulnerable,A_clean,A,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-98,90,
S0001,raw_sard_php/Injection/CWE_78/safe/CWE_78__GET__func_FILTER-CLEANING-magic_quotes_filter__ls-interpretation_simple_quote.php,CWE_78,func_FILTER-CLEANING-magic_quotes_filter,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-78,95,
S0002,raw_sard_php/Injection/CWE_78/safe/CWE_78__GET__func_preg_replace__cat-concatenation_simple_quote.php,CWE_78,func_preg_replace,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,85,
S0003,raw_sard_php/Injection/CWE_78/safe/CWE_78__GET__ternary_white_list__find_size-sprintf_%s_simple_quote.php,CWE_78,ternary_white_list,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,98,
S0004,raw_sard_php/Injection/CWE_78/safe/CWE_78__GET__whitelist_using_array__cat-concatenation_simple_quote.php,CWE_78,whitelist_using_array,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,96,
S0005,raw_sard_php/Injection/CWE_78/safe/CWE_78__POST__CAST-cast_float_sort_of__find_size-interpretation_simple_quote.php,CWE_78,CAST-cast_float_sort_of,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,92,
S0006,raw_sard_php/Injection/CWE_78/safe/CWE_78__SESSION__CAST-cast_float__find_size-concatenation_simple_quote.php,CWE_78,CAST-cast_float,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,90,
S0007,raw_sard_php/Injection/CWE_78/safe/CWE_78__SESSION__CAST-cast_float__find_size-interpretation_simple_quote.php,CWE_78,CAST-cast_float,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,95,
S0008,raw_sard_php/Injection/CWE_78/safe/CWE_78__SESSION__func_addslashes__cat-sprintf_%s_simple_quote.php,CWE_78,func_addslashes,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-78,96,
S0009,raw_sard_php/Injection/CWE_78/safe/CWE_78__SESSION__ternary_white_list__ls-interpretation_simple_quote.php,CWE_78,ternary_white_list,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,95,
S0010,raw_sard_php/Injection/CWE_78/safe/CWE_78__array-GET__CAST-cast_int__find_size-concatenation_simple_quote.php,CWE_78,CAST-cast_int,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,95,
S0011,raw_sard_php/Injection/CWE_78/safe/CWE_78__array-GET__CAST-func_settype_int__find_size-concatenation_simple_quote.php,CWE_78,CAST-func_settype_int,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,95,
S0012,raw_sard_php/Injection/CWE_78/safe/CWE_78__array-GET__func_FILTER-CLEANING-magic_quotes_filter__ls-interpretation_simple_quote.php,CWE_78,func_FILTER-CLEANING-magic_quotes_filter,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-78,95,
S0013,raw_sard_php/Injection/CWE_78/safe/CWE_78__array-GET__func_FILTER-VALIDATION-number_float_filter__find_size-interpretation_simple_quote.php,CWE_78,func_FILTER-VALIDATION-number_float_filter,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,90,
S0014,raw_sard_php/Injection/CWE_78/safe/CWE_78__backticks__CAST-cast_int_sort_of2__find_size-concatenation_simple_quote.php,CWE_78,CAST-cast_int_sort_of2,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,95,
S0015,raw_sard_php/Injection/CWE_78/safe/CWE_78__backticks__CAST-cast_int_sort_of__find_size-concatenation_simple_quote.php,CWE_78,CAST-cast_int_sort_of,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,92,
S0016,raw_sard_php/Injection/CWE_78/safe/CWE_78__backticks__func_FILTER-CLEANING-number_int_filter__find_size-sprintf_%s_simple_quote.php,CWE_78,func_FILTER-CLEANING-number_int_filter,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,95,
S0017,raw_sard_php/Injection/CWE_78/safe/CWE_78__backticks__func_addslashes__cat-concatenation_simple_quote.php,CWE_78,func_addslashes,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Vulnerable,CWE-78,95,
S0018,raw_sard_php/Injection/CWE_78/safe/CWE_78__backticks__func_htmlspecialchars__ls-sprintf_%s_simple_quote.php,CWE_78,func_htmlspecialchars,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,82,
S0019,raw_sard_php/Injection/CWE_78/safe/CWE_78__backticks__func_preg_match-letters_numbers__ls-sprintf_%s_simple_quote.php,CWE_78,func_preg_match-letters_numbers,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,90,
S0020,raw_sard_php/Injection/CWE_78/safe/CWE_78__backticks__func_preg_match-only_numbers__find_size-sprintf_%s_simple_quote.php,CWE_78,func_preg_match-only_numbers,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,95,
S0021,raw_sard_php/Injection/CWE_78/safe/CWE_78__backticks__func_preg_replace2__cat-interpretation_simple_quote.php,CWE_78,func_preg_replace2,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,90,
S0022,raw_sard_php/Injection/CWE_78/safe/CWE_78__exec__CAST-cast_float_sort_of__find_size-interpretation_simple_quote.php,CWE_78,CAST-cast_float_sort_of,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,90,
S0023,raw_sard_php/Injection/CWE_78/safe/CWE_78__exec__CAST-cast_int__find_size-concatenation_simple_quote.php,CWE_78,CAST-cast_int,Safe,E_clean,E,clean,1,gpt-5.5-2026-04-23,Safe,None,95,
